id,order
3786,large pizza with bacon pepperoni and no extra cheese please
3787,one large pizza with mushrooms and bacon
3788,i'd love to have large pie along with onions and peppers
3789,i want a thin crust olive pie with pesto
3790,get me a small ham and pesto pie with no onions
3791,i want to order a sausage and pesto pizza without the thin crust
3792,i prefer pie with medium size along with pesto and onions without mushrooms
3793,i want large pizza with contain pepper onion olives and pepsi
3794,get me a medium onion and chicken pie with no ham
3795,i want to order two pizzas make them both large i want olives onions and pesto as well thanks a lot
3796,i'm going to have a medium pie thin crust olives on top and i don't want onions
3797,one chicken and thin crust pizza with pineapple would do
3798,i would like to order a large pizza with bacon sausage and onions
3799,i'll have a medium thin crust pizza with sausage and chicken please
3800,get me a medium bacon and pesto pizza with no sausage
3801,get me a small pizza with chicken and mushrooms but no pepperoni
3802,one large cheese and a small pepperoni pizza
3803,order a pizza with mushrooms and pesto without any pineapple
3804,hi how are you i want to order a large pie could you please make that with sausage olives and i want ham on there too thanks
3805,i need one large chicken pizza and one small pizza with extra cheese
3806,i need a small olive and extra cheese pizza with no tuna
3807,i need a large pizza tonight with extra cheese let's see i also want pepperoni but i do not want any bacon thanks a lot
3808,i want a mushroom and pepper pizza no onions
3809,i'd like to put in an order for one large pizza pie and make that with pesto thin crust and ham as well thanks
3810,i prefer to have two pizzas with medium size along with peppers mushrooms but no onions
3811,place an order for a small vegetarian pizza with spinach and fresh mushrooms
3812,good evening i want four small pizzas i want bacon on all of them as well as ham thanks
3813,could you get me one medium pizza with bacon peppers and mushrooms on it
3814,can i have a pie with onions tuna and do not add chicken please
3815,i am going to need two small pizzas with light sauce and two small pizzas with extra cheese ordered
3816,i wish to have one large pizza with extra pepperoni and two medium pizzas
3817,order a medium pizza with chicken sausage and extra cheese
3818,i want a large mushroom pepperoni and banana pepper pizza
3819,i would like you to order me four large cheese pizzas and four pepsi drinks
3820,i want a large chicago style deep dish veggie pizza with a large coca-cola
3821,i would like to have one large pie with ham and onions without any pesto please
3822,i need to order an extra large veggie pizza with extra cheese and an extra large veggie pizza with no mushrooms
3823,i'll try two small pies with tuna and onions but hold pesto
3824,i would like to have one pizza with onions pepperoni and sausage please
3825,get me a small olive and pesto pie with no peppers
3826,i want two olive and pineapple pies with mushrooms
3827,today i need a large pizza and i'd like tuna thin crust and add some ham i appreciate it
3828,hello my order is for one pie and i'd like it if it came with sausage olives as well as pineapple thank you so much
3829,can i get a medium mushroom and olive pizza
3830,i'll try one large pie with mushrooms pineapple but hold ham
3831,five medium pizzas with onions olives and spinach
3832,i need a medium bacon and chicken pie with no extra cheese
3833,five medium pizzas with oregano pepperoni and ham
3834,yeah just get me a large pie with mushrooms and thin crust and no pepperoni
3835,can i get a medium bacon and chicken pie with no extra cheese
3836,please order two small pizzas for me both with peppers and bacon and without olives
3837,i want a medium olive and tuna pie with no mushrooms on it
3838,can you please give me one small pie with mushrooms tuna and olives
3839,i would like a large pizza with sausage olives and ham
3840,i'll go with mushrooms and sausage with small pie but avoid pineapple
3841,get me a pizza with pineapple and tuna but please other than thin crust
3842,i want to order one lunch pizza with black olives and green pepper one lunch pizza with ham and pineapple and two medium sprites
3843,order a large pizza with peppers and sausage that is not thin crust
3844,just one small pizza please for toppings i'd love sausage pesto but i don't want pepperoni okay that's it
3845,i would like to get a pizza with olives and tuna and extra cheese
3846,good evening i want to order two pizzas with pineapple and onion on them but hold the pepperoni thanks
3847,i'd like five pizzas all with onions peppers and pesto please
3848,six medium pizzas with pickles and tomatoes
3849,i'll go with six number of small pies along with peppers and more cheese
3850,put in an order for two large pizzas with extra cheese and light sauce along with two sprites and a coke
3851,i want to get two pepsis six medium dr peppers and five medium diet cokes
3852,get me a sausage and pineapple pizza no peppers
3853,get me two medium pizzas with tuna and extra cheese and no pesto
3854,can you get me a medium pie with onions and olives and no mushrooms please
3855,i'm ordering a small ham and pesto pie no extra cheese
3856,tonight i want a pizza and make it thin crust style also i want extra cheese but no pesto that's all
3857,one large pizza with sausage olives and ham
3858,three large pizzas with spinach and anchovies
3859,i need to order a medium pizza with sausage and ham and a medium pizza with pepperoni and sausage and a small pizza with mushrooms and green peppers
3860,i'll try a pizza and please put some onions on there with ham and tuna okay
3861,get me one large chicken and mushroom pizza without the extra cheese
3862,i'll try three pies with bacon and tuna but i need to avoid pepperoni
3863,get me a bacon mushroom and sausage pizza
3864,i wanted to have a large pizza with pesto tuna but do not add any peppers please
3865,i need to order three medium cheese pizzas two medium pepperoni pizzas one large vegetarian pizza and two coca-colas
3866,i wish to have medium one pizza with extra cheese and onion and two pepsis
3867,can i order a large pepper and onion pie with olives and a pepsi
3868,i need an extra large pizza with everything a medium pizza with onions and extra cheese and a medium pizza with pepperoni and mushrooms
3869,i want to get two small thin crust pies with pesto and onions
3870,place an order for one medium big meat pizza and one small veggie pizza and three large cokes
3871,i need a pizza and i want pineapple on it i guess i want sausage also but definitely no tuna okay that's it
